strategy,symbol,direction,opened_at,closed_at,entry_price,exit_price,qty,notional,stop_price,risk_amount,leverage,margin,fee,slippage_cost,funding,pnl,exit_reason,signal_reason,notes
scalp_fixed,XRP-USDT-SWAP,long,2026-09-13T19:30:00+00:00,2026-09-13T22:15:00+00:00,1.35457695,1.336624211,5785.666672,7837.130714,1.337292857,100,1,7837.130714,15.57039286,7.785172411,0,-119.4389582,stop,"RSI(2) aşırılık dönüşü: RSI=0.00 (≤ 5); aralık rejimi doğrulandı: |EMA20−EMA50|/kapanış=0.045% < 0.200%; engel Bollinger(20) orta bandı 1.35111; stop 1.23% (1.33729), hedef 1.38711 (2.00R), zaman stop'u 16 bar | arm=rsi2_reversal | post_r=nan",
scalp_fixed,XRP-USDT-SWAP,short,2026-09-13T23:30:00+00:00,2026-09-14T02:45:00+00:00,1.3399297,1.368106229,3781.679323,5067.184441,1.366057143,98.80561042,1,5067.184441,10.24092348,10.28384473,-0.06266097449,-116.8581799,stop,"RSI(2) aşırılık dönüşü: RSI=100.00 (≥ 95); aralık rejimi doğrulandı: |EMA20−EMA50|/kapanış=0.160% < 0.200%; engel Bollinger(20) orta bandı 1.35149; stop 1.89% (1.36606), hedef 1.28999 (2.00R), zaman stop'u 16 bar | arm=rsi2_reversal | post_r=nan",
scalp_fixed,LINK-USDT-SWAP,long,2026-09-14T04:30:00+00:00,2026-09-14T08:45:00+00:00,11.375685,11.378308,329.8874649,3752.695886,11.07971429,97.63702862,1,3752.695886,7.506257067,3.753129688,-0.0501490894,-6.691111336,signal,"RSI(2) aşırılık dönüşü: RSI=0.00 (≤ 5); aralık rejimi doğrulandı: |EMA20−EMA50|/kapanış=0.023% < 0.200%; engel Bollinger(20) orta bandı 11.3027; stop 2.54% (11.0797), hedef 11.9476 (2.00R), zaman stop'u 16 bar | arm=rsi2_reversal | post_r=nan",exit_rule=time_stop
scalp_fixed,DOGE-USDT-SWAP,long,2026-09-14T05:45:00+00:00,2026-09-14T10:00:00+00:00,0.084072015,0.084347805,71928.71284,6047.191825,0.08271642857,97.50558695,1.007662581,6001.207088,12.11422087,6.057116908,-0.1647798889,7.558218956,signal,"RSI(2) aşırılık dönüşü: RSI=0.00 (≤ 5); aralık rejimi doğrulandı: |EMA20−EMA50|/kapanış=0.129% < 0.200%; engel Bollinger(20) orta bandı 0.083639; stop 1.55% (0.0827164), hedef 0.0866271 (2.00R), zaman stop'u 16 bar | arm=rsi2_reversal | post_r=nan",boyut komisyon+marj nakde sığsın diye 0.9990 oranında kırpıldı | exit_rule=time_stop
scalp_fixed,PENGU-USDT-SWAP,long,2026-09-14T08:45:00+00:00,2026-09-14T13:00:00+00:00,0.0071465715,0.007086455,620310.9548,4433.09659,0.006989428571,97.47748006,1.183686964,3745.159594,8.828902257,4.41444291,0,-46.11982577,signal,"RSI(2) aşırılık dönüşü: RSI=0.00 (≤ 5); aralık rejimi doğrulandı: |EMA20−EMA50|/kapanış=0.042% < 0.200%; engel Bollinger(20) orta bandı 0.00714085; stop 2.15% (0.00698943), hedef 0.00745014 (2.00R), zaman stop'u 16 bar | arm=rsi2_reversal | post_r=nan",boyut komisyon+marj nakde sığsın diye 0.9988 oranında kırpıldı | exit_rule=time_stop
scalp_fixed,AVAX-USDT-SWAP,short,2026-09-14T10:00:00+00:00,2026-09-14T14:15:00+00:00,7.3893035,7.497747,642.6313683,4748.598219,7.541214286,97.62263609,1,4748.598219,9.566885633,4.78342659,0,-79.25608043,signal,"RSI(2) aşırılık dönüşü: RSI=100.00 (≥ 95); aralık rejimi doğrulandı: |EMA20−EMA50|/kapanış=0.043% < 0.200%; engel Bollinger(20) orta bandı 7.3978; stop 2.00% (7.54121), hedef 7.09657 (2.00R), zaman stop'u 16 bar | arm=rsi2_reversal | post_r=nan",exit_rule=time_stop
scalp_fixed,LINK-USDT-SWAP,long,2026-09-14T14:45:00+00:00,2026-09-14T16:30:00+00:00,11.383689,11.4812565,287.7024411,3275.115114,11.04914286,96.24974196,1,3275.115114,6.578300636,3.289158158,-0.2996860191,21.19242127,signal,"RSI(2) aşırılık dönüşü: RSI=0.00 (≤ 5); aralık rejimi doğrulandı: |EMA20−EMA50|/kapanış=0.033% < 0.200%; engel Bollinger(20) orta bandı 11.3768; stop 2.88% (11.0491), hedef 12.0327 (2.00R), zaman stop'u 16 bar | arm=rsi2_reversal | post_r=nan",exit_rule=time_stop
scalp_fixed,LINK-USDT-SWAP,short,2026-09-14T12:15:00+00:00,2026-09-14T16:45:00+00:00,11.3793075,11.4987465,424.0142631,4824.988684,11.60721429,96.6357278,3.839089493,1256.805473,9.700621208,4.850299155,0.4416755939,-59.90278518,signal,"RSI(2) aşırılık dönüşü: RSI=100.00 (≥ 95); aralık rejimi doğrulandı: |EMA20−EMA50|/kapanış=0.106% < 0.200%; engel Bollinger(20) orta bandı 11.3854; stop 1.96% (11.6072), hedef 10.9376 (2.00R), zaman stop'u 16 bar | arm=rsi2_reversal | post_r=nan",boyut komisyon+marj nakde sığsın diye 0.9962 oranında kırpıldı | exit_rule=time_stop
scalp_fixed,BNB-USDT-SWAP,long,2026-09-14T17:45:00+00:00,2026-09-14T18:00:00+00:00,724.86225,725.53705,8.504886835,6164.871407,713.6857143,95.05517146,1.37149425,4495.003465,12.33548191,6.167743933,0,-6.596384276,signal,"RSI(2) aşırılık dönüşü: RSI=0.00 (≤ 5); aralık rejimi doğrulandı: |EMA20−EMA50|/kapanış=0.070% < 0.200%; engel Bollinger(20) orta bandı 721.94; stop 1.48% (713.686), hedef 745.829 (2.00R), zaman stop'u 16 bar | arm=rsi2_reversal | post_r=nan",boyut komisyon+marj nakde sığsın diye 0.9986 oranında kırpıldı | exit_rule=time_stop
scalp_fixed,BNB-USDT-SWAP,short,2026-09-14T13:45:00+00:00,2026-09-14T18:15:00+00:00,720.73945,726.363,10.13898332,7307.565261,730.2428571,96.3548865,1.977066681,3696.1653,14.6721476,7.336061381,-0.2023227602,-71.89155001,signal,"RSI(2) aşırılık dönüşü: RSI=100.00 (≥ 95); aralık rejimi doğrulandı: |EMA20−EMA50|/kapanış=0.036% < 0.200%; engel Bollinger(20) orta bandı 722.05; stop 1.27% (730.243), hedef 702.814 (2.00R), zaman stop'u 16 bar | arm=rsi2_reversal | post_r=nan",boyut komisyon+marj nakde sığsın diye 0.9980 oranında kırpıldı | exit_rule=time_stop
