ts,cash,margin_used,unrealized_pnl,equity,open_positions
2026-09-22T12:45:00+00:00,10000,0,0,10000,0
2026-09-22T13:00:00+00:00,10000,0,0,10000,0
2026-09-22T13:15:00+00:00,10000,0,0,10000,0
2026-09-22T13:30:00+00:00,3340.602442,6655.736903,-1.638632873,9994.700712,1
2026-09-22T13:45:00+00:00,642.5055606,9352.350647,-7.84217389,9987.014033,2
2026-09-22T14:00:00+00:00,642.5055606,9352.350647,-10.01894091,9984.837266,2
2026-09-22T14:15:00+00:00,642.5055606,9352.350647,-22.81047251,9972.045735,2
2026-09-22T14:30:00+00:00,642.5055606,9352.350647,-27.26203471,9967.594172,2
2026-09-22T14:45:00+00:00,0,9993.695713,-2.547255245,9991.148458,3
2026-09-22T15:00:00+00:00,0,9993.695713,-4.045593775,9989.650119,3
2026-09-22T15:15:00+00:00,0,9993.695713,13.09391224,10006.78963,3
2026-09-22T15:30:00+00:00,0,9993.695713,17.15870558,10010.85442,3
2026-09-22T15:45:00+00:00,0,9993.695713,-0.8329159055,9992.862797,3
2026-09-22T16:00:00+00:00,-0.5079827496,9993.695713,17.01966676,10010.2074,3
2026-09-22T16:15:00+00:00,-0.5079827496,9993.695713,17.75648443,10010.94421,3
2026-09-22T16:30:00+00:00,-0.5079827496,9993.695713,17.31787644,10010.50561,3
2026-09-22T16:45:00+00:00,-0.5079827496,9993.695713,13.58737931,10006.77511,3
2026-09-22T17:00:00+00:00,-0.5079827496,9993.695713,4.425817435,9997.613548,3
2026-09-22T17:15:00+00:00,-0.5079827496,9993.695713,-8.223528441,9984.964202,3
2026-09-22T17:30:00+00:00,-0.5079827496,9993.695713,-7.953711565,9985.234019,3
2026-09-22T17:45:00+00:00,-0.5079827496,9993.695713,-0.4167759637,9992.770954,3
2026-09-22T18:00:00+00:00,-0.5079827496,9993.695713,-15.87614307,9977.311587,3
2026-09-22T18:15:00+00:00,-0.5079827496,9993.695713,-31.05119131,9962.136539,3
2026-09-22T18:30:00+00:00,-0.5079827496,9993.695713,-28.92904125,9964.258689,3
2026-09-22T18:45:00+00:00,-0.5079827496,9993.695713,-16.7455423,9976.442188,3
2026-09-22T19:00:00+00:00,-0.5079827496,9993.695713,-5.955813846,9987.231916,3
2026-09-22T19:15:00+00:00,-0.5079827496,9993.695713,-18.91270516,9974.275025,3
