ts,cash,margin_used,unrealized_pnl,equity,open_positions
2026-09-11T04:00:00+00:00,10000,0,0,10000,0
2026-09-11T08:00:00+00:00,0,9990.00999,-34.94494324,9955.065047,2
2026-09-11T12:00:00+00:00,0,9990.00999,212.640388,10202.65038,2
2026-09-11T16:00:00+00:00,-0.8187166017,9990.00999,144.3809558,10133.57223,2
2026-09-11T20:00:00+00:00,-0.8187166017,9990.00999,94.50262343,10083.6939,2
2026-09-12T00:00:00+00:00,-1.120525567,9990.00999,92.17178441,10081.06125,2
2026-09-12T04:00:00+00:00,-1.120525567,9990.00999,112.5036247,10101.39309,2
2026-09-12T08:00:00+00:00,-1.784533738,9990.00999,142.700163,10130.92562,2
2026-09-12T12:00:00+00:00,-1.784533738,9990.00999,142.8669738,10131.09243,2
2026-09-12T16:00:00+00:00,-2.20730731,9990.00999,94.96145225,10082.76413,2
2026-09-12T20:00:00+00:00,-2.20730731,9990.00999,117.5661725,10105.36886,2
2026-09-13T00:00:00+00:00,-2.966503111,9990.00999,102.8817514,10089.92524,2
2026-09-13T04:00:00+00:00,-2.966503111,9990.00999,90.95386265,10077.99735,2
2026-09-13T08:00:00+00:00,-3.833810723,9990.00999,-3.856855682,9982.319324,2
2026-09-13T12:00:00+00:00,-3.833810723,9990.00999,37.02626099,10023.20244,2
2026-09-13T16:00:00+00:00,-4.160581567,9990.00999,77.24576409,10063.09517,2
2026-09-13T20:00:00+00:00,-4.160581567,9990.00999,-11.29368755,9974.555721,2
2026-09-14T00:00:00+00:00,-4.58227561,9990.00999,111.6566004,10097.08431,2
2026-09-14T04:00:00+00:00,-4.58227561,9990.00999,150.5157014,10135.94342,2
2026-09-14T08:00:00+00:00,-5.038194194,9990.00999,116.4364727,10101.40827,2
2026-09-14T12:00:00+00:00,-5.038194194,9990.00999,165.3173106,10150.28911,2
2026-09-14T16:00:00+00:00,-5.465881646,9990.00999,256.0461045,10240.59021,2
2026-09-14T20:00:00+00:00,-5.465881646,9990.00999,154.9994766,10139.54358,2
2026-09-15T00:00:00+00:00,-5.896357025,9990.00999,88.78102925,10072.89466,2
2026-09-15T04:00:00+00:00,-5.896357025,9990.00999,-10.87308963,9973.240543,2
2026-09-15T08:00:00+00:00,-6.059697428,9990.00999,-5.791376177,9978.158916,2
2026-09-15T12:00:00+00:00,-6.059697428,9990.00999,-137.9486734,9846.001619,2
2026-09-15T16:00:00+00:00,-6.435031441,9990.00999,-174.909711,9808.665248,2
2026-09-15T20:00:00+00:00,-6.435031441,9990.00999,-246.7566665,9736.818292,2
2026-09-16T00:00:00+00:00,-6.713932437,9990.00999,-227.9328549,9755.363203,2
2026-09-16T04:00:00+00:00,-6.713932437,9990.00999,-241.74044,9741.555618,2
2026-09-16T08:00:00+00:00,-6.832309432,9990.00999,-159.7752271,9823.402454,2
2026-09-16T12:00:00+00:00,-6.832309432,9990.00999,-248.7377627,9734.439918,2
2026-09-16T16:00:00+00:00,-7.137740926,9990.00999,-197.9545029,9784.917746,2
2026-09-16T20:00:00+00:00,-7.137740926,9990.00999,-169.6461002,9813.226149,2
2026-09-17T00:00:00+00:00,-7.788283859,9990.00999,-119.8522932,9862.369413,2
2026-09-17T04:00:00+00:00,-7.788283859,9990.00999,-99.52651918,9882.695187,2
2026-09-17T08:00:00+00:00,-8.07885193,9990.00999,-102.7730203,9879.158118,2
2026-09-17T12:00:00+00:00,-8.07885193,9990.00999,-27.17421863,9954.756919,2
2026-09-17T16:00:00+00:00,-8.843126676,9990.00999,-82.57229952,9898.594564,2
